timestamp,chassis.power_fb.power @ 0x2001C568,chassis.motor_3508[0].fb_current @ 0x2001C1F0,chassis.motor_3508[0].fb_speed @ 0x2001C1E8,chassis.motor_3508[0].give_current @ 0x2001C21C,chassis.power_prediction.model_power[0] @ 0x2001C5B4
4.516817,0.687719,-0.034180,0.000000,0.000000,0.000000
4.520810,0.657839,0.040283,0.000000,0.000000,0.000000
4.524094,0.693902,-0.034180,0.000000,0.000000,0.000000
4.530804,0.695100,-0.034180,0.000000,0.000000,0.000000
4.535533,0.695100,0.040283,0.000000,0.000000,0.000000
4.540152,0.695100,-0.026855,0.000000,0.000000,0.000000
4.546660,0.695100,0.040283,0.000000,0.000000,0.000000
4.551980,0.695100,-0.034180,0.000000,0.000000,0.000000
4.560237,0.695100,0.040283,0.000000,0.000000,0.000000
4.563764,0.695100,0.047607,0.000000,0.000000,0.000000
4.567812,0.695100,-0.034180,0.000000,0.000000,0.000000
4.571919,0.695100,0.040283,0.000000,0.000000,0.000000
4.575151,0.695100,-0.034180,0.000000,0.000000,0.000000
4.578462,0.695100,0.040283,0.000000,0.000000,0.000000
4.581782,0.695100,-0.034180,0.000000,0.000000,0.000000
4.585102,0.695100,-0.034180,0.000000,0.000000,0.000000
4.589928,0.695100,-0.034180,0.000000,0.000000,0.000000
4.593141,0.695100,0.047607,0.000000,0.000000,0.000000
4.596350,0.695100,0.113525,0.000000,0.000000,0.000000
4.599759,0.695100,-0.026855,0.000000,0.000000,0.000000
4.604851,0.695100,0.040283,0.000000,0.000000,0.000000
4.608012,0.695100,-0.034180,0.000000,0.000000,0.000000
4.612839,0.695100,0.040283,0.000000,0.000000,0.000000
4.618478,0.695100,-0.034180,0.000000,0.000000,0.000000
4.622650,0.695100,0.040283,0.000000,0.000000,0.000000
4.626144,0.880780,-0.034180,0.000000,0.000000,0.000000
4.632319,0.732476,-0.034180,0.000000,0.000000,0.000000
4.635462,0.695697,-0.034180,0.000000,0.000000,0.000000
4.639458,0.315258,0.113525,0.000000,0.000000,0.000000
4.643095,0.685891,-0.034180,0.000000,0.000000,0.000000
4.649858,0.695284,-0.026855,0.000000,0.000000,0.000000
4.653569,0.547028,-0.034180,0.000000,0.000000,0.000000
4.660500,0.502577,-0.034180,0.000000,0.000000,0.000000
4.664693,0.650599,0.040283,0.000000,0.000000,0.000000
4.671914,0.650599,-0.034180,0.000000,0.000000,0.000000
4.677039,0.650599,-0.018311,0.000000,0.000000,0.000000
4.681819,0.650599,-0.026855,0.000000,0.000000,0.000000
4.685129,0.650599,0.047607,0.000000,0.000000,0.000000
4.691209,0.315560,-0.034180,0.000000,0.000000,0.000000
4.694831,0.315560,0.040283,0.000000,0.000000,0.000000
4.698030,0.315560,0.040283,0.000000,0.000000,0.000000
4.703494,0.315560,-0.034180,0.000000,0.000000,0.000000
4.706813,0.315560,-0.026855,0.000000,0.000000,0.000000
4.710555,0.315560,-0.026855,0.000000,0.000000,0.000000
4.715473,0.315560,0.040283,0.000000,0.000000,0.000000
4.719529,0.315560,0.040283,0.000000,0.000000,0.000000
4.724541,0.315560,-0.034180,0.000000,0.000000,0.000000
4.728052,0.315560,-0.034180,0.000000,0.000000,0.000000
4.731421,0.315560,-0.041504,0.000000,0.000000,0.000000
4.736866,0.315560,-0.041504,0.000000,0.000000,0.000000
4.740436,0.315560,0.040283,0.000000,0.000000,0.000000
4.743769,0.315560,0.040283,0.000000,0.000000,0.000000
4.747764,0.315560,0.113525,0.000000,0.000000,0.000000
4.751241,0.315560,-0.034180,0.000000,0.000000,0.000000
4.754509,0.315560,-0.272217,0.000000,0.000000,0.000000
4.760433,0.457678,-0.107422,0.000000,0.000000,0.000000
4.764222,0.508077,-0.034180,0.000000,0.000000,0.000000
4.767472,0.694381,0.040283,0.000000,0.000000,0.000000
4.770978,0.464033,-0.034180,0.000000,0.000000,0.000000
4.774902,0.472818,0.031738,0.000000,0.000000,0.000000
4.780203,0.687611,-0.107422,0.000000,0.000000,0.000000
4.783461,0.323122,-0.034180,0.000000,0.000000,0.000000
4.789347,0.323122,0.031738,0.000000,0.000000,0.000000
4.794770,0.435184,0.031738,0.000000,0.000000,0.000000
4.798286,0.435184,-0.026855,0.000000,0.000000,0.000000
4.802197,0.435184,0.040283,0.000000,0.000000,0.000000
4.807545,0.643357,-0.034180,0.000000,0.000000,0.000000
4.811949,0.472795,0.040283,0.000000,0.000000,0.000000
4.815179,0.650879,0.040283,0.000000,0.000000,0.000000
4.819875,0.650879,0.040283,0.000000,0.000000,0.000000
4.823943,0.650879,-0.034180,0.000000,0.000000,0.000000
4.827254,0.836618,-0.100098,0.000000,0.000000,0.000000
4.831007,0.649637,-0.034180,0.000000,0.000000,0.000000
4.836332,0.658065,0.040283,0.000000,0.000000,0.000000
4.841908,0.285844,-0.034180,0.000000,0.000000,0.000000
4.845172,0.506684,0.040283,0.000000,0.000000,0.000000
4.849558,0.649385,-0.034180,0.000000,0.000000,0.000000
4.855148,0.315317,-0.026855,0.000000,0.000000,0.000000
4.859087,0.315317,0.040283,0.000000,0.000000,0.000000
4.865468,0.315317,-0.034180,0.000000,0.000000,0.000000
4.870423,0.656284,0.040283,0.000000,0.000000,0.000000
4.873817,0.465396,-0.026855,0.000000,0.000000,0.000000
4.877691,0.650479,0.040283,0.000000,0.000000,0.000000
4.884034,0.308228,0.106201,0.000000,0.000000,0.000000
4.887251,0.247246,-0.034180,0.000000,0.000000,0.000000
4.890601,0.677954,0.040283,0.000000,0.000000,0.000000
4.893820,0.472238,-0.026855,0.000000,0.000000,0.000000
4.899793,0.723769,-0.034180,0.000000,0.000000,0.000000
4.903438,0.873662,0.047607,0.000000,0.000000,0.000000
4.907087,0.480959,0.040283,0.000000,0.000000,0.000000
4.910458,0.478530,-0.041504,0.000000,0.000000,0.000000
4.913811,0.693684,0.040283,0.000000,0.000000,0.000000
4.919152,0.879704,0.047607,0.000000,0.000000,0.000000
4.922510,0.547663,0.047607,0.000000,0.000000,0.000000
4.926800,0.315395,0.040283,0.000000,0.000000,0.000000
4.933574,0.471354,-0.034180,0.000000,0.000000,0.000000
4.939808,0.501154,-0.107422,0.000000,0.000000,0.000000
4.943245,0.686188,-0.034180,0.000000,0.000000,0.000000
4.946905,0.317042,0.040283,0.000000,0.000000,0.000000
4.950540,0.466658,-0.026855,0.000000,0.000000,0.000000
4.955899,0.657239,0.031738,0.000000,0.000000,0.000000
4.959407,0.730946,-0.034180,0.000000,0.000000,0.000000
4.967165,0.692076,-0.107422,0.000000,0.000000,0.000000
4.970853,0.692076,-0.034180,0.000000,0.000000,0.000000
4.975825,0.692076,0.040283,0.000000,0.000000,0.000000
4.980113,0.692076,0.031738,0.000000,-2.757954,1.828869
4.983818,0.692076,-0.034180,0.000000,-0.837498,0.664401
4.989679,0.692076,-0.506592,-0.049078,-1.153161,0.779659
4.993186,0.650868,-0.815430,-0.092702,-1.307901,0.860988
4.998265,0.650615,-1.052246,-0.114515,-1.402357,0.879802
5.002530,0.732896,-1.228027,-0.174499,-1.580225,1.038959
5.007767,0.887618,-1.398926,-0.267201,-1.633392,1.116499
5.012935,0.919319,-1.530762,-0.278107,-1.746997,1.063745
5.017079,0.964270,-1.757812,-0.278107,-1.791139,1.095758
5.020649,1.114208,-1.749268,-0.289013,-1.752171,1.186737
5.024180,1.195698,-1.677246,-0.365356,-1.765378,1.235919
5.027440,1.122206,-2.181396,-0.490777,-1.541614,1.159869
5.032435,1.380524,-1.646729,-0.550761,-1.359090,1.049095
5.035770,1.018432,-1.452637,-0.507137,-1.438389,1.081338
5.041925,1.018432,-1.431885,-0.392622,-1.400908,1.015939
5.047511,1.018432,-1.319580,-0.392622,-1.232829,0.938080
5.053677,1.158743,-1.179199,-0.583480,-0.795289,0.884586
5.059337,0.787630,-0.871582,-0.747072,-0.727244,0.792536
5.062867,0.659050,-0.861816,-0.594386,-0.720059,0.712605
5.069777,0.703838,-0.666504,-0.447153,-0.558765,0.662324
5.073407,0.658399,-0.449219,-0.550761,-0.338324,0.609389
5.077632,0.688000,-0.400391,-0.823415,-0.032865,0.553020
5.081947,0.688000,-0.162354,-0.757978,0.039974,0.537228
5.085107,0.688000,-0.163574,-0.621651,0.138003,0.523409
5.088501,0.688000,-0.065918,-0.561667,0.261186,0.516120
5.091769,0.508480,0.120850,-0.583480,0.688770,0.508242
5.096526,0.391219,0.197754,-0.550761,0.575846,0.516562
5.099773,0.449124,0.312500,-0.447153,0.619240,0.546274
5.103366,0.316705,0.369873,-0.278107,0.799966,0.561810
5.107791,0.278113,0.275879,-0.059984,0.731027,0.618872
5.111257,0.462116,0.279541,0.076343,0.498689,0.595930
5.116193,0.465467,-0.419922,0.212670,0.335776,0.579581
5.122122,0.466567,0.279541,0.305373,0.123018,0.552740
5.125417,0.471361,0.200195,0.348997,0.118743,0.568939
5.129429,0.463548,0.205078,0.327185,-0.019071,0.539280
5.132772,0.545193,0.064697,0.190858,0.056568,0.543270
5.138092,0.509496,0.068359,0.158139,-0.103352,0.537413
5.142328,0.658015,0.069580,0.109062,-0.134435,0.538980
5.146145,0.462499,-0.018311,0.032718,-0.112077,0.541414
5.151366,0.492113,-0.070801,-0.038172,0.020474,0.541787
5.154795,0.693610,-0.020752,-0.092702,0.004626,0.539927
5.160526,0.471789,0.021973,-0.070890,-0.001800,0.539680
5.163842,0.686002,0.023193,-0.059984,0.005236,0.539560
5.167096,0.873347,0.023193,0.021812,0.043770,0.540176
5.173520,0.510022,0.021973,0.043625,0.060539,0.540492
5.177768,0.695679,0.109863,0.032718,0.059314,0.540883
5.182085,0.658792,0.118408,0.021812,-0.022103,0.540932
5.186900,0.472579,0.061035,-0.027265,0.081359,0.540269
5.193396,0.871669,0.068359,0.000000,0.096862,0.540783
5.198210,0.871669,0.068359,0.000000,0.104732,0.541459
5.201420,0.871669,0.166016,0.000000,0.114900,0.541708
5.207046,0.871669,0.102539,0.000000,0.121679,0.541972
5.210445,0.871669,0.068359,0.000000,0.125069,0.542251
5.213783,0.871669,0.068359,0.000000,0.131848,0.542547
5.217086,0.472992,0.158691,0.000000,0.121552,0.542104
5.223509,0.804827,0.158691,0.000000,0.192872,0.545905
5.228232,0.687520,0.197754,0.000000,0.209096,0.547011
5.231525,0.688015,0.069580,0.000000,0.219254,0.548205
5.237199,0.539628,0.236816,0.010906,0.238750,0.549936
5.242211,0.539628,0.196533,0.010906,0.228186,0.550954
5.246677,0.539628,0.175781,0.087249,0.163704,0.548870
5.252061,0.539628,0.133057,0.136327,-0.002167,0.539718
5.256197,0.539628,0.090332,0.223576,-0.046890,0.537721
5.259784,0.539628,-0.002441,0.376263,-0.272970,0.529944
5.266393,0.539628,-0.255127,0.408981,-0.403201,0.526041
5.269821,0.539628,-0.241699,0.419887,-0.672113,0.539141
5.276428,0.539628,-0.296631,0.283560,-0.648430,0.565357
5.282174,0.539628,-0.362549,0.032718,-0.551552,0.623377
5.287874,0.478806,-0.516357,-0.081796,-0.594947,0.612246
5.293813,0.478806,-0.427246,-0.185405,-0.416014,0.574132
5.300512,0.478806,-0.534668,-0.239936,-0.313561,0.600063
5.305517,0.478806,-0.522461,-0.130874,-0.415815,0.571846
5.311950,0.478806,-0.570068,0.054531,-0.422904,0.562796
5.315121,0.478806,-0.480957,0.054531,-0.403273,0.560973
5.318493,0.478806,-0.479736,0.021812,-0.396729,0.563347
5.322794,0.478806,-0.390625,-0.027265,-0.358558,0.564515
5.326615,0.478806,-0.480957,-0.049078,-0.352014,0.565094
5.330791,0.478806,-0.390625,-0.027265,-0.362920,0.564491
5.334323,0.478806,-0.390625,-0.038172,-0.330202,0.561355
5.337519,0.478806,-0.300293,-0.049078,-0.313842,0.560301
5.341081,0.881137,-0.343018,-0.049078,-0.293121,0.559149
5.347428,0.473265,-0.344238,-0.016359,-0.327475,0.557777
5.351176,0.649055,-0.389404,0.032718,-0.326930,0.554960
5.355358,0.656037,-0.252686,0.032718,-0.346561,0.556328
5.361169,0.309632,-0.212402,0.032718,-0.337836,0.558490
5.366905,0.463911,-0.300293,-0.027265,-0.335655,0.560119
5.371100,0.465029,-0.351562,-0.016359,-0.317659,0.559071
5.378867,0.465029,-0.340576,-0.016359,-0.343834,0.559639
5.384264,0.463566,-0.209961,0.000000,-0.332383,0.558326
5.390797,0.463566,-0.251465,0.000000,-0.332383,0.558326
5.394793,0.463566,-0.350342,0.000000,-0.332383,0.558326
5.398461,0.463566,-0.301514,0.000000,-0.332383,0.558326
5.404148,0.463566,-0.440674,0.000000,-0.332383,0.558326
5.408227,0.463566,-0.301514,0.000000,-0.332383,0.558326
5.411520,0.463566,-0.390625,0.000000,-0.332383,0.558326
5.416946,0.463566,-0.340576,0.000000,-0.332383,0.558326
5.420307,0.463566,-0.340576,0.000000,-0.332383,0.558326
5.426021,0.463566,-0.301514,0.000000,-0.332383,0.558326
5.430892,0.463566,-0.301514,0.000000,-0.332383,0.558326
5.434113,0.463566,-0.251465,0.000000,-0.332383,0.558326
5.438112,0.649033,-0.301514,0.000000,-0.332383,0.558326
5.441458,0.649033,-0.479736,0.000000,-0.332383,0.558326
5.449045,0.649033,-0.390625,0.000000,-0.332383,0.558326
5.452364,0.649033,-0.390625,0.000000,-0.332383,0.558326
5.457860,0.689456,-0.251465,0.000000,-0.332383,0.558326
5.462653,0.508768,-0.340576,0.000000,-0.332383,0.558326
5.465967,0.650596,-0.340576,0.000000,-0.332383,0.558326
5.471163,0.510294,-0.301514,0.000000,-0.332383,0.558326
5.474590,0.679174,-0.301514,0.000000,-0.332383,0.558326
5.481433,0.685003,-0.390625,0.000000,-0.332383,0.558326
5.484787,0.687886,-0.390625,0.000000,-0.332383,0.558326
5.489310,0.880847,-0.390625,0.000000,-0.332383,0.558326
5.494138,0.315544,-0.340576,0.000000,-0.332383,0.558326
5.497866,0.692826,-0.251465,0.000000,-0.332383,0.558326
5.501216,0.465434,-0.301514,0.000000,-0.332383,0.558326
5.504783,0.464287,-0.440674,0.000000,-0.332383,0.558326
5.509159,0.464287,-0.390625,0.000000,-0.332383,0.558326
5.513918,0.464287,-0.390625,0.000000,-0.332383,0.558326
5.517138,0.464287,-0.390625,0.000000,-0.332383,0.558326
5.520619,0.464287,-0.301514,0.000000,-0.332383,0.558326
5.523937,0.464287,-0.340576,0.000000,-0.361161,0.556678
5.531038,0.464287,-0.614014,0.000000,-0.371521,0.562563
5.536665,0.464287,-0.390625,0.000000,-0.357960,0.583344
5.542035,0.611979,-0.340576,0.000000,-0.495190,0.580273
5.554805,0.462421,-0.430908,0.000000,-0.736192,0.631465
5.560291,0.463364,-0.565186,-0.016359,-0.737694,0.634965
5.572349,0.463364,-0.612793,-0.016359,-0.766814,0.681091
5.576470,0.463364,-0.749512,-0.038172,-0.885675,0.678812
5.583140,0.463364,-0.928955,-0.027265,-0.907095,0.683142
5.586416,0.501081,-0.974121,-0.049078,-0.989490,0.694426
5.592781,0.725025,-0.933838,-0.059984,-1.016920,0.730695
5.598437,0.696891,-1.024170,-0.070890,-1.071017,0.752406
5.602782,0.695422,-1.024170,-0.103609,-1.086614,0.768953
5.607059,0.695422,-1.054688,-0.174499,-1.054388,0.775910
5.613840,0.695422,-0.876465,-0.229029,-0.976902,0.770203
5.619291,0.695422,-0.942383,-0.229029,-0.993045,0.773613
5.622552,0.695422,-1.010742,-0.207217,-0.990938,0.759550
5.627087,0.695422,-0.988770,-0.174499,-0.938712,0.731610
5.631482,0.695422,-0.930176,-0.174499,-0.887060,0.726031
5.634787,0.695404,-0.878906,-0.239936,-0.813886,0.666743
5.639436,0.695404,-0.781250,-0.267201,-0.747306,0.690334
5.642806,0.695404,-0.705566,-0.239936,-0.724391,0.674030
5.646247,0.695404,-0.745850,-0.278107,-0.594572,0.643003
5.651525,0.695404,-0.593262,-0.267201,-0.553056,0.623473
5.664281,0.695404,-0.422363,-0.185405,-0.453911,0.587309
5.676516,0.695404,-0.490723,-0.174499,-0.453353,0.595180
5.680213,0.695404,-0.539551,-0.059984,-0.517652,0.593195
5.686520,0.695404,-0.539551,-0.049078,-0.534544,0.594840
5.689788,0.694921,-0.485840,-0.059984,-0.555775,0.597000
5.696239,0.658810,-0.482178,-0.092702,-0.496846,0.600805
5.701074,0.428354,-0.513916,-0.207217,-0.468478,0.599583
5.704346,0.455907,-0.343018,-0.196311,-0.439540,0.601626
5.709913,0.613772,-0.500488,-0.174499,-0.428610,0.590364
5.714375,0.463840,-0.578613,-0.027265,-0.538181,0.593756
5.718490,0.695529,-0.577393,-0.016359,-0.553426,0.590261
5.723459,0.508797,-0.578613,0.000000,-0.673879,0.602767
5.732629,0.472959,-0.733643,0.010906,-0.741473,0.628609
5.737074,0.472959,-0.656738,0.010906,-0.778530,0.640140
5.742273,0.472959,-0.655518,0.010906,-0.792282,0.699983
5.746919,0.472959,-0.733643,-0.038172,-0.819696,0.716068
5.752642,0.472959,-0.656738,-0.049078,-0.881321,0.684962
5.758064,0.472959,-0.888672,-0.049078,-0.918378,0.694240
5.761857,0.472959,-0.968018,-0.049078,-0.964693,0.706880
5.768049,0.472959,-0.977783,-0.038172,-1.008827,0.716940
5.772790,0.472959,-0.977783,-0.049078,-0.980701,0.775334
5.776462,0.472959,-0.979004,-0.092702,-1.035609,0.746298
5.780257,0.472959,-0.997314,-0.163592,-0.930181,0.800782
5.790152,0.472959,-0.960693,-0.196311,-1.034640,0.754255
5.798432,0.472959,-0.950928,-0.114515,-1.015501,0.746373
5.804573,0.650912,-0.979004,-0.185405,-0.891664,0.746955
5.810792,0.545268,-0.860596,-0.289013,-0.813883,0.719730
5.818990,0.502544,-0.872803,-0.256295,-0.754597,0.686745
5.823127,0.545505,-0.750732,-0.256295,-0.730407,0.679053
5.826354,0.508742,-0.697021,-0.310826,-0.611136,0.652929
5.829668,0.465143,-0.706787,-0.414434,-0.442788,0.625885
5.833208,0.871630,-0.507812,-0.518043,-0.278003,0.579744
5.836371,0.733418,-0.426025,-0.528949,-0.185806,0.573447
5.839704,0.509678,-0.405273,-0.392622,-0.061177,0.546516
5.843542,0.509644,-0.368652,-0.239936,-0.187754,0.566778
5.846870,0.656826,-0.366211,-0.141780,-0.180641,0.551941
5.852518,0.472494,-0.410156,-0.081796,-0.225078,0.553011
5.856234,0.723402,-0.270996,0.010906,-0.122914,0.541815
5.860084,0.472898,-0.274658,0.076343,-0.202865,0.542067
5.865290,0.694735,-0.270996,0.076343,-0.254520,0.548776
5.868655,0.694735,-0.140381,0.032718,-0.220833,0.550366
5.874431,0.694735,-0.187988,-0.049078,-0.189205,0.548092
5.879429,0.694735,-0.228271,-0.049078,-0.204474,0.547954
5.883084,0.694735,-0.228271,-0.016359,-0.182662,0.546031
5.892830,0.694735,-0.228271,0.021812,-0.194658,0.546033
5.896426,0.694735,-0.228271,0.000000,-0.182966,0.553617
5.900810,0.694735,-0.277100,0.000000,-0.346186,0.548312
5.906471,0.694735,-0.277100,-0.016359,-0.310878,0.549932
5.910460,0.694735,-0.186768,-0.016359,-0.453524,0.576385
5.913811,0.694735,-0.408936,-0.016359,-0.512954,0.584199
5.917073,0.694735,-0.234375,-0.016359,-0.627572,0.569003
5.920434,0.694735,-0.408936,-0.038172,-0.483685,0.582673
5.923798,0.694735,-0.455322,-0.038172,-0.638884,0.615107
5.929253,0.694735,-0.725098,-0.049078,-0.744828,0.633012
5.932470,0.694735,-0.727539,-0.049078,-0.909289,0.691309
5.935599,0.694735,-0.681152,-0.059984,-0.864278,0.654653
5.938992,0.694735,-0.859375,-0.059984,-0.939841,0.703935
5.943886,0.695373,-0.819092,-0.081796,-1.010106,0.722977
5.948812,0.685735,-0.876465,-0.103609,-1.030983,0.747495
5.952143,0.695013,-0.783691,-0.174499,-1.016025,0.760715
5.956165,0.465451,-0.832520,-0.278107,-0.948172,0.760904
5.959463,0.649410,-0.686035,-0.539855,-0.684709,0.717359
5.965793,0.649410,-0.837402,-0.583480,-0.651756,0.707241
5.969223,0.649410,-0.758057,-0.365356,-0.725683,0.702786
5.972598,0.649410,-0.881348,-0.141780,-0.796338,0.676478
5.977497,0.649410,-0.880127,0.000000,-0.925050,0.676825
5.982652,0.501082,-0.992432,0.032718,-1.102216,0.715860
5.986460,0.501082,-1.169434,0.043625,-1.344889,0.776529
5.993034,0.501082,-1.347656,0.054531,-1.589833,0.950101
5.997543,0.501082,-1.436768,0.032718,-1.576434,0.907118
6.001824,0.501082,-1.433105,-0.103609,-1.721197,1.100170
6.005091,0.501082,-1.507568,-0.207217,-1.719986,1.118954
6.008380,0.501082,-1.406250,-0.343544,-1.572520,1.099565
6.011605,0.501082,-1.425781,-0.447153,-1.718660,1.232634
6.014823,0.501082,-1.549072,-0.605292,-1.765007,1.347344
6.020254,0.501082,-1.231689,-0.747072,-1.285663,1.240739
6.024821,0.501082,-1.387939,-0.812509,-1.394199,1.316187
6.029198,0.501082,-1.225586,-0.708901,-1.572837,1.109154
6.035408,0.501082,-1.068115,-1.106976,-0.899840,0.949915
6.041443,0.501082,-0.998535,-1.030632,-0.776559,1.016498
6.046596,0.501082,-0.986328,-1.052445,-0.505329,0.730637
6.050082,0.908619,-0.678711,-0.997914,-0.507973,0.708200
6.055063,0.687651,-0.435791,-0.757978,-0.044355,0.692013
6.058443,0.924490,-0.565186,-0.823415,0.012384,0.543226
6.061692,0.665519,-0.253906,-0.937930,0.456379,0.474480
6.067977,0.285937,-0.126953,-0.757978,0.672810,0.489704
6.071262,0.461782,-0.058594,-0.768884,1.106691,0.494819
6.074492,0.470664,0.345459,-0.812509,1.274867,0.553229
6.078211,0.455807,0.638428,-0.757978,1.463864,0.657370
6.082586,0.501839,0.820312,-0.414434,1.438210,0.737609
6.086085,0.687097,0.820312,0.000000,1.264868,0.890191
6.093699,0.925613,1.005859,0.534402,1.104239,0.914450
6.097097,0.941856,1.289062,0.501684,1.186651,0.923606
6.101882,0.732416,1.296387,0.098155,1.386794,0.900880
6.105595,0.924735,1.448975,-0.016359,1.489309,0.812644
6.110987,0.667421,1.379395,-0.130874,1.487423,0.874843
6.116664,0.875244,1.446533,-0.070890,1.437306,0.833886
6.122606,0.919341,1.445312,-0.059984,1.416735,0.865835
6.130996,0.739581,1.367188,0.000000,1.436418,0.893382
6.135023,1.075116,1.364746,0.054531,1.424966,0.895844
6.138320,1.075116,1.306152,0.158139,1.096146,0.861713
6.144682,1.075116,0.965576,0.408981,0.989265,0.811671
6.148231,1.075116,0.954590,0.556214,0.763749,0.751199
6.152128,1.075116,0.776367,0.567120,0.278607,0.652759
6.158812,1.075116,0.513916,0.616198,0.220345,0.586443
6.162576,0.585903,0.588379,0.578027,-0.180478,0.532425
6.166711,0.656774,0.115967,0.512590,-0.385877,0.517369
6.170554,0.732659,0.068359,0.474418,-0.691595,0.541591
6.176066,0.315622,-0.263672,0.523496,-0.969632,0.570187
6.181447,0.472264,-0.424805,0.534402,-1.154195,0.624351
6.184952,0.649589,-0.579834,0.316279,-1.199841,0.654925
6.188189,0.651008,-0.522461,-0.027265,-0.999338,0.715930
6.191865,0.695333,-0.584717,-0.381716,-0.781097,0.721476
6.195088,0.695399,-0.521240,-0.507137,-0.698830,0.789620
6.199820,0.734343,-0.640869,-0.528949,-0.605295,0.683468
6.204062,0.962336,-0.677490,-0.468965,-0.506484,0.646542
6.207960,0.741663,-0.979004,-0.185405,-0.816911,0.719298
6.214362,0.724418,-0.905762,0.000000,-0.885960,0.672645
6.217693,0.510173,-0.981445,0.065437,-0.955057,0.723351
6.220915,0.686501,-0.666504,0.010906,-1.135721,0.755029
6.224062,0.502247,-0.981445,-0.103609,-1.204518,0.811996
6.228688,0.463662,-1.146240,-0.152686,-1.119536,0.796474
6.232151,0.463662,-1.247559,-0.152686,-1.455155,0.918644
6.236872,0.463662,-1.334229,-0.141780,-1.382705,0.914555
6.240100,0.463662,-1.335449,-0.218123,-1.400423,0.951470
6.243439,0.463662,-1.337891,-0.299920,-1.657366,1.035964
6.246864,0.463662,-1.522217,-0.425340,-1.661380,1.191898
6.251601,0.463662,-1.334229,-0.518043,-1.488890,1.125935
6.255131,0.463662,-1.411133,-0.539855,-1.479509,1.138614
6.258400,0.463662,-1.397705,-0.605292,-1.399293,1.093935
6.261693,0.463662,-1.224365,-0.719807,-1.244606,0.984036
6.264953,0.463662,-1.207275,-0.834321,-0.836999,0.964116
6.271826,0.463662,-0.925293,-0.719807,-0.623915,0.775769
6.277145,0.463662,-0.227051,-0.959742,0.065173,0.532599
6.285642,0.917781,-0.184326,-0.768884,0.404449,0.519672
6.290523,0.649002,-0.031738,-0.757978,0.675606,0.489794
6.293795,0.472802,0.361328,-0.719807,0.926261,0.517335
6.300122,0.466916,0.308838,-0.381716,1.023015,0.593586
6.304926,0.471040,0.395508,0.032718,0.927527,0.693281
6.309798,0.701359,0.626221,0.212670,0.802042,0.703566
6.313639,0.695406,0.539551,0.441700,0.359252,0.683121
6.319286,0.657827,0.417480,0.659823,0.168939,0.577276
6.323886,0.656768,0.562744,0.452606,0.286726,0.562334
6.327112,0.693855,0.562744,0.010906,0.291634,0.572242
6.330745,0.649472,0.612793,-0.092702,0.332532,0.550448
6.334159,0.472505,1.048584,-0.310826,0.561016,0.548732
6.337470,0.465111,0.731201,-0.458059,0.754600,0.545224
6.340834,0.456194,0.666504,-0.447153,0.777503,0.553978
6.344106,0.456443,0.772705,-0.354450,0.880567,0.591454
6.347435,0.515512,0.777588,-0.239936,0.889292,0.609763
6.351089,0.471414,0.849609,-0.163592,0.993445,0.665094
6.355981,0.465163,0.899658,-0.114515,0.905447,0.651863
6.359443,0.649353,0.761719,0.010906,0.923769,0.693139
6.362819,0.694936,0.810547,0.098155,0.659494,0.682700
6.367844,1.058762,0.601807,0.316279,0.577765,0.644368
6.371894,0.694500,0.485840,0.474418,0.359637,0.600634
6.378550,0.509924,0.384521,0.305373,0.216888,0.563553
6.384182,0.509924,0.430908,0.125421,0.184897,0.551538
6.387548,0.509924,0.336914,0.087249,-0.000771,0.556729
6.391017,0.509924,0.250244,0.109062,0.038755,0.545394
6.395843,0.509924,0.194092,0.054531,-0.045185,0.539863
6.402461,0.287425,0.222168,0.021812,0.071410,0.540872
6.405860,0.684706,0.162354,-0.038172,-0.045749,0.540840
6.411379,0.694094,0.018311,-0.103609,-0.056026,0.539514
6.414656,0.462485,0.070801,-0.092702,-0.215311,0.538978
6.418391,0.685543,0.111084,-0.081796,0.083140,0.539074
6.421788,0.472920,0.068359,-0.059984,-0.013368,0.539871
6.426183,0.546696,-0.021973,-0.027265,-0.236759,0.557544
6.431247,0.501353,-0.201416,-0.027265,-0.570518,0.560598
6.436834,0.501353,-0.291748,-0.049078,-0.445523,0.576393
6.440169,0.501353,-0.383301,-0.114515,-0.659851,0.594277
6.444867,0.501353,-0.379639,-0.289013,-0.603068,0.642892
6.448448,0.501353,-0.429688,-0.528949,-0.523204,0.660157
6.453490,0.656470,-0.346680,-0.518043,-0.618724,0.689864
6.458292,0.650768,-0.589600,-0.479871,-0.869773,0.770266
6.461586,0.665629,-0.639648,-0.332638,-0.815962,0.730791
6.468010,0.693556,-0.902100,-0.447153,-0.961705,0.806381
6.473455,0.879831,-0.891113,-0.621651,-0.993027,0.843433
6.476883,0.879831,-0.881348,-0.605292,-1.030912,0.882904
6.482554,0.879831,-1.032715,-0.539855,-1.140274,0.921896
6.490085,0.879831,-1.057129,-0.719807,-0.797237,0.847527
6.494806,0.879831,-0.859375,-0.812509,-0.646719,0.748512
6.499197,0.879831,-0.582275,-0.507137,-0.550126,0.672619
6.506947,0.879831,-0.341797,-0.757978,0.134774,0.521541
6.514083,0.879831,-0.072021,-0.801603,0.369413,0.492048
6.517679,0.500907,-0.091553,-0.708901,0.636932,0.494815
6.522528,0.685596,0.017090,-0.687088,0.683780,0.501671
6.526205,0.465376,0.421143,-0.747072,1.188353,0.551264
